COMPANY,PKS_CODE,INSTRUMENT_SERIAL_NUMBER,OIL_WM,VM,OIL_DM,NOS,FFA,DOBI,RILL_MUTU_KADAR_AIR,INC_MUTU_KADAR_AIR
N00D,DP09,91861521,45.71,7.45,49.39,46.83,0,0,7.45,red
N014,NP01,91872189,41.52,10.94,46.62,47.54,0,0,10.94,red
N014,NP01,91872189,35.7,12.12,40.63,52.18,0,0,12.12,red
N00D,DP09,91861521,47.13,8.13,51.31,44.74,0,0,8.13,red
N014,NP01,91872189,49.5,6.2,52.77,44.3,0,0,6.2,green
[NULL],7F08,,45.4,04.04,47.32,50.56,0,0,04.04,orange
N006,FP03,,49.05,7.2,52.86,43.75,0,0,7.2,red
[NULL],7F07,,42.21,6.28,45.04,51.52,0,0,6.28,orange
N006,FP11,,46.66,6.27,49.78,47.07,0,0,6.27,green
N003,CP09,,34.42,11.58,38.93,54,2.46,0,11.58,red
N003,CP09,,44.44,7.25,47.91,48.31,0,0,7.25,red
N003,CP09,,41.8,8.14,45.51,50.06,0.99,0,8.14,red
[NULL],7F06,,43.29,6.3,46.2,50.41,4.19,0,6.3,orange
N003,CP09,,49.63,3.91,51.65,46.47,0,0,3.91,green
N003,CP09,,45.36,7.71,49.15,46.93,2.2,0,7.71,red
N006,FP06,,51.87,6.62,55.54,41.51,0,0,6.62,green
N006,FP11,,42.6,6.4,45.51,51,0,0,6.4,green
N006,FP06,,50.64,3.74,52.6,45.62,0,0,3.74,green
N014,NP01,91872189,40.77,9.4,45,49.83,0,0,9.4,red
N014,NP01,91872189,49.56,7.1,53.35,43.34,0,0,7.1,red
N014,NP01,91872189,49.19,6.92,52.85,43.88,0,0,6.92,green
N014,NP01,91872189,51.86,5.94,55.13,42.2,0,0,5.94,green
N014,NP01,91872189,53.13,04.05,55.37,42.82,0,0,04.05,green
N014,NP01,91872189,54.93,3.23,56.76,41.84,0,0,3.23,green
N006,FP07,,49.98,2.55,51.28,47.48,0,0,2.55,green
N00D,DP15,91870379,40.39,6.35,43.12,53.26,2.68,0,6.35,green
N006,FP03,,51.09,05.02,53.79,43.89,0,0,05.02,green
N001,AP06,,41.22,2.9,42.45,55.88,3.25,0,2.9,green
N001,AP06,,42.68,2.94,43.98,54.38,03.07,0,2.94,green
N00D,DP04,91871440,44.86,5.95,47.7,49.19,0,0,5.95,green
N003,CP03,,46.12,6.16,49.14,47.73,0,0,6.16,green
N003,CP03,,45.18,5.71,47.92,49.11,0,0,5.71,green
N006,FP07,,43.96,7.28,47.42,48.76,0,0,7.28,red
N00D,DP11,91861445,32.47,9.56,35.91,57.97,0,0,9.56,red
N00D,DP15,91870379,38.62,8.28,42.1,53.11,3.36,0,8.28,red
N006,FP06,,52.76,3.11,54.45,44.13,0,0,3.11,green
N006,FP06,,52.71,03.04,54.36,44.25,0,0,03.04,green
[NULL],7F07,,52.55,0,52.55,47.45,0,0,0,orange
N006,FP11,,46.85,05.06,49.35,48.09,0,0,05.06,green
N00D,DP09,91861521,46.68,7.26,50.33,46.06,0,0,7.26,red
N003,CP09,,47.6,6.87,51.11,45.53,1.46,0,6.87,green
N003,CP09,,45.35,7.33,48.94,47.32,01.06,0,7.33,red
N003,CP09,,44.62,7.39,48.18,47.99,1.21,0,7.39,red
N003,CP01,91877655,38.62,7.25,41.64,54.13,0.49,0,7.25,red
N006,FP11,,43.66,5.6,46.25,50.74,0,0,5.6,green
N006,FP06,,49.63,4.18,51.8,46.18,0,0,4.18,green
N006,FP06,,49.84,4.18,52.02,45.97,0,0,4.18,green
N00D,DP15,91870379,39.9,6.98,42.89,53.12,2.15,0,6.98,green
[NULL],7F08,,42.85,7.76,46.45,49.39,0,0,7.76,orange
[NULL],7F08,,42.87,8.69,46.95,48.44,0,0,8.69,orange
N006,FP05,,52.11,4.43,54.52,43.47,0,0,4.43,green
[NULL],7F07,,43.19,2.13,44.13,54.68,0,0,2.13,orange
N006,FP03,,51.41,6.66,55.08,41.93,0,0,6.66,green
N006,FP05,,50.41,6.99,54.19,42.6,0,0,6.99,green
N006,FP05,,50.69,07.04,54.53,42.26,0,0,07.04,red
N003,CP02,,47.72,06.09,50.81,46.19,0,0,06.09,green
N003,CP02,,41.72,8.97,45.84,49.3,01.08,0,8.97,red
N003,CP02,,44.18,8.18,48.11,47.64,0.6,0,8.18,red
N006,FP05,,50.3,5.74,53.37,43.95,0,0,5.74,green
[NULL],7F06,,46.64,2.68,47.93,50.68,0.42,0,2.68,orange
N006,FP05,,50.25,5.89,53.39,43.86,0,0,5.89,green
N006,FP07,,48.88,3.77,50.8,47.35,0,0,3.77,green
N00D,DP09,91861521,43.6,7.97,47.37,48.43,0,0,7.97,red
N003,CP09,,45.8,6.93,49.21,47.27,1.17,0,6.93,green
N003,CP09,,45.34,6.98,48.74,47.68,0.14,0,6.98,green
N003,CP09,,46.85,6.82,50.28,46.33,1.68,0,6.82,green
N00D,DP03,,33.65,8.6,36.82,57.75,2.77,0,8.6,red
N00D,DP15,91870379,41.09,5.51,43.49,53.4,0,0,5.51,green
[NULL],7F08,,42.75,7.25,46.09,50,0,0,7.25,orange
N014,NP01,91872189,50.38,5.24,53.16,44.38,0,0,5.24,green
N014,NP01,91872189,52.55,6.21,56.03,41.24,0,0,6.21,green
N014,NP01,91872189,47.42,7.68,51.36,44.9,0,0,7.68,red
N006,FP03,,51.75,5.79,54.93,42.46,0,0,5.79,green
N006,FP06,,48.05,7.88,52.16,44.07,0,0,7.88,red
N006,FP03,,53.69,5.43,56.77,40.88,0,0,5.43,green
N006,FP06,,48.16,7.86,52.27,43.98,0,0,7.86,red
N006,FP06,,47.26,8.33,51.56,44.4,0,0,8.33,red
N006,FP06,,47.23,8.44,51.58,44.33,0,0,8.44,red
N00D,DP11,91861445,24.54,2.37,25.13,73.09,0,0,2.37,green
N00D,DP17,,49.71,3.2,51.35,47.09,0,0,3.2,green
N00D,DP11,91861445,34.77,08.05,37.81,57.18,0,0,08.05,red
N013,MP04,,48.18,9.9,53.47,41.92,1.48,0,9.9,red
N00D,DP11,91861445,35.09,6.82,37.66,58.09,0,0,6.82,green
N00D,DP11,91861445,30.42,10.39,33.94,59.2,0,0,10.39,red
N00D,DP09,91861521,49.47,5.82,52.53,44.71,0,0,5.82,green
N00D,DP09,91861521,46.19,6.21,49.24,47.6,0,0,6.21,green
N00D,DP09,91861521,45.12,09.07,49.63,45.8,0,0,09.07,red
N00D,DP09,91861521,46.67,06.05,49.67,47.28,0,0,06.05,green
N014,NP01,91872189,38.32,11.33,43.22,50.35,0,0,11.33,red
N014,NP01,91872189,43.94,9.78,48.7,46.28,0,0,9.78,red
N014,NP01,91872189,43.2,8.9,47.42,47.9,0,0,8.9,red
N00D,DP14,91870381,42.1,7.99,45.76,49.91,0,0,7.99,red
N006,FP05,,47.58,03.05,49.08,49.37,0,0,03.05,green
[NULL],7F07,,34.87,7.16,37.55,57.98,0,0,7.16,orange
N00D,DP03,,36.19,7.71,39.21,56.11,2.67,0,7.71,red
N00D,DP14,91870381,42.98,7.5,46.46,49.52,0,0,7.5,red
N00D,DP09,91861521,45.78,7.55,49.52,46.67,0,0,7.55,red
N00D,DP09,91861521,45.51,7.62,49.27,46.87,0,0,7.62,red
N006,FP05,,43.73,5.4,46.23,50.87,0,0,5.4,green
N00D,DP03,,37.51,8.17,40.85,54.32,1.33,0,8.17,red
[NULL],7F07,,40.54,6.37,43.3,53.09,0,0,6.37,orange
N006,FP03,,50.36,4.62,52.8,45.02,0,0,4.62,green
[NULL],7F06,,48.54,5.97,51.62,45.5,5.6,0,5.97,orange
N00D,DP03,,40.45,07.02,43.51,52.53,1.63,0,07.02,red
[NULL],7F06,,44.05,7.91,47.83,48.04,4.63,0,7.91,orange
[NULL],7F07,,26.59,12.17,30.28,61.24,0,0,12.17,orange
N00D,DP18,91871121,42.21,6.31,45.05,51.49,0,0,6.31,green
[NULL],7F08,,44.17,5.63,46.81,50.2,0,0,5.63,orange
N00D,DP02,,48.81,2.99,50.32,48.2,0,0,2.99,green
N006,FP03,,51.14,3.59,53.05,45.27,0,0,3.59,green
N00D,DP02,,44.83,4.44,46.91,50.73,0,0,4.44,green
N00D,DP02,,46.86,2.97,48.29,50.18,0,0,2.97,green
N00D,DP02,,45.75,4.82,48.06,49.43,0,0,4.82,green
N00D,DP02,,44.13,6.29,47.1,49.57,0,0,6.29,green
N003,CP09,,37.12,12.11,42.23,50.77,2.91,0,12.11,red
N003,CP09,,37.12,12.11,42.23,50.77,2.91,0,12.11,red
N006,FP05,,46.08,5.4,48.71,48.52,0,0,5.4,green
N00D,DP02,,44.43,8.15,48.37,47.42,0,0,8.15,red
N003,CP09,,41.07,9.57,45.42,49.36,2.25,0,9.57,red
N003,CP09,,46.12,6.84,49.5,47.04,01.05,0,6.84,green
N006,FP07,,40.67,7.6,44.02,51.73,0,0,7.6,red
N003,CP09,,44.83,6.81,48.11,48.36,1.46,0,6.81,green
N006,FP07,,40.97,1.53,41.61,57.5,0,0,1.53,green
N003,CP09,,49.05,5.55,51.93,45.4,0,0,5.55,green
N00D,DP14,91870381,37.06,7.92,40.25,55.02,0,0,7.92,red
N006,FP11,,40.13,7.79,43.52,52.08,0,0,7.79,red
N006,FP06,,51.37,5.36,54.28,43.27,0,0,5.36,green
N006,FP11,,38.31,9.11,42.15,52.58,0.67,0,9.11,red
N006,FP06,,42.68,12.1,48.56,45.22,0.14,0,12.1,red
N006,FP11,,47.04,5.11,49.57,47.86,0,0,5.11,green
N006,FP11,,46.18,5.3,48.77,48.52,0.66,0,5.3,green
N014,NP01,91872189,33.3,12.62,38.1,54.09,0,0,12.62,red
N014,NP01,91872189,45.26,9.15,49.81,45.6,0,0,9.15,red
N014,NP01,91872189,47.46,6.53,50.78,46,0,0,6.53,green
N006,FP07,,46.79,6.79,50.2,46.42,0,0,6.79,green
N006,FP03,,50.87,4.17,53.08,44.96,0,0,4.17,green
N00D,DP03,,37.88,7.53,40.96,54.6,2.16,0,7.53,red
[NULL],7F06,,47.07,6.34,50.25,46.59,5.47,0,6.34,orange
N003,CP02,,42.77,10.01,47.53,47.22,0.69,0,10.01,red
[NULL],7F07,,36.37,7.56,39.34,56.07,0,0,7.56,orange
N006,FP11,,45.49,5.37,48.07,49.15,0,0,5.37,green
N006,FP11,,38.42,10,42.69,51.58,0,0,10,red
N003,CP01,91877655,43.92,4.54,46.01,51.54,0.88,0,4.54,green
N006,FP06,,52.11,05.02,54.87,42.86,0,0,05.02,green
N006,FP06,,52.1,5.11,54.9,42.79,0,0,5.11,green
N006,FP06,,51.65,5.44,54.62,42.91,0,0,5.44,green
N006,FP06,,51.47,5.5,54.47,43.02,0,0,5.5,green
N003,CP01,91877655,43.13,05.02,45.41,51.85,1.74,0,05.02,green
[NULL],7F06,,48.48,4.49,50.76,47.03,2.64,0,4.49,orange
N006,FP11,,48.24,4.48,50.5,47.28,0,0,4.48,green
N00D,DP09,91861521,42.94,7.66,46.5,49.4,0,0,7.66,red
N00D,DP18,91871121,45.3,6,48.19,48.7,0,0,6,green
N00D,DP03,,37.55,7.83,40.73,54.63,2.1,0,7.83,red
N00D,DP18,91871121,44.84,5.61,47.51,49.55,0,0,5.61,green
N00D,DP18,91871121,41.63,7.51,45.01,50.86,0,0,7.51,red
N00D,DP03,,32.67,8.29,35.62,59.04,1.47,0,8.29,red
N006,FP11,,46.11,5.2,48.65,48.68,0,0,5.2,green
N006,FP11,,47.62,5.71,50.5,46.68,0,0,5.71,green
N006,FP04,,42.4,6.33,45.27,51.26,0,0,6.33,green
N006,FP04,,41.85,6.59,44.8,51.57,0.86,0,6.59,green
N003,CP09,,46.37,6.4,49.54,47.23,2.42,0,6.4,green
N003,CP09,,45.8,6.74,49.11,47.46,1.23,0,6.74,green
N003,CP09,,45.52,6.53,48.7,47.95,1.64,0,6.53,green
N003,CP09,,44.35,6.59,47.48,49.05,1.91,0,6.59,green
N003,CP02,,42.34,8.79,46.42,48.88,0.8,0,8.79,red
N003,CP02,,40.11,9.64,44.38,50.26,1.53,0,9.64,red
N003,CP02,,42.11,9.87,46.72,48.02,0.95,0,9.87,red
N00D,DP04,91871440,37.23,7.3,40.16,55.47,0,0,7.3,red
N003,CP02,,42.42,8.76,46.49,48.82,1.51,0,8.76,red
N003,CP02,,42.42,8.76,46.49,48.82,1.51,0,8.76,red
N013,MP04,,43.25,11.99,49.14,44.76,0,0,11.99,red
N00D,DP09,91861521,44.62,7.58,48.28,47.8,0,0,7.58,red
N006,FP06,,52.8,6.53,56.49,40.67,0,0,6.53,green
N003,CP09,,38.95,7.97,42.32,53.08,2.81,0,7.97,red
N003,CP09,,42.6,3.52,44.15,53.89,0,0,3.52,green
N003,CP09,,38.9,9.4,42.94,51.7,1.61,0,9.4,red
N006,FP06,,52.47,6.24,55.96,41.29,0,0,6.24,green
N006,FP06,,52.46,6.34,56.01,41.2,0,0,6.34,green
N003,CP09,,45.09,6.6,48.28,48.3,0,0,6.6,green
N003,CP09,,36.12,12.53,41.29,51.36,1.23,0,12.53,red
N006,FP06,,50.16,6.96,53.92,42.88,0,0,6.96,green
N006,FP06,,50.2,7,53.97,42.8,0,0,7,green
N006,FP06,,51.68,6.37,55.19,41.96,0,0,6.37,green
N006,FP06,,51.19,6.44,54.71,42.37,0,0,6.44,green
N006,FP06,,47.99,8.38,52.37,43.63,0,0,8.38,red
N006,FP06,,48.3,8.49,52.78,43.21,0,0,8.49,red
[NULL],7F08,,45.67,4.35,47.75,49.97,0,0,4.35,orange
[NULL],7F08,,47.52,3.98,49.49,48.5,0,0,3.98,orange
N003,CP10,,44.02,7.94,47.81,48.04,0,0,7.94,red
N00D,DP14,91870381,44.96,5.28,47.46,49.76,0,0,5.28,green
N006,FP11,,45.79,6.49,48.97,47.72,0,0,6.49,green
N006,FP11,,46.71,6.15,49.78,47.13,0,0,6.15,green
N006,FP11,,45.67,5.51,48.34,48.82,2.93,0,5.51,green
N006,FP11,,46.83,5.37,49.49,47.79,3.5,0,5.37,green
N006,FP11,,46.75,5.48,49.47,47.76,3.42,0,5.48,green
N00E,EP08,,45.72,06.09,48.68,48.19,0,0,06.09,green
N006,FP11,,44.67,6.93,48,48.4,0,0,6.93,green
N00E,EP08,,45.61,6.14,48.6,48.25,0,0,6.14,green
N006,FP11,,44.65,7.1,48.07,48.25,0,0,7.1,red
N006,FP11,,46,5.58,48.71,48.42,0,0,5.58,green
N006,FP11,,47.45,5.8,50.37,46.75,0,0,5.8,green
N006,FP11,,47.37,5.21,49.98,47.41,03.01,0,5.21,green
N006,FP11,,47.52,5.29,50.17,47.19,2.5,0,5.29,green
N006,FP11,,46.81,5.53,49.55,47.66,2.84,0,5.53,green
N006,FP11,,47.87,5.74,50.78,46.39,2.1,0,5.74,green
N006,FP11,,47.91,5.23,50.55,46.86,0.91,0,5.23,green
N006,FP11,,48.22,5.23,50.88,46.55,1.22,0,5.23,green
N006,FP11,,46.84,5.23,49.43,47.92,0,0,5.23,green
N00D,DP09,91861521,47.17,7.46,50.97,45.37,0,0,7.46,red
N00D,DP09,91861521,45.74,8.24,49.84,46.02,0,0,8.24,red
N00D,DP09,91861521,44.15,9.72,48.9,46.13,0,0,9.72,red
N00D,DP09,91861521,50.84,3.75,52.82,45.41,0,0,3.75,green
N00D,DP17,,44.79,05.09,47.19,50.12,0,0,05.09,green
N006,FP03,,49.68,5.94,52.82,44.38,0,0,5.94,green
N014,NP01,91872189,46.16,8.55,50.48,45.29,0,0,8.55,red
N014,NP01,91872189,37.1,11.13,41.74,51.77,0,0,11.13,red
N014,NP01,91872189,50.74,6.61,54.33,42.65,0,0,6.61,green
[NULL],7F08,,25.08,13.37,28.95,61.56,0,0,13.37,orange
N006,FP05,,46.27,5.55,48.99,48.18,0,0,5.55,green
N00D,DP03,,36.67,7.1,39.48,56.22,1.26,0,7.1,red
N006,FP05,,38.97,7.17,41.98,53.86,0,0,7.17,red
N00D,DP03,,36.07,6.47,38.57,57.46,0.91,0,6.47,green
N00D,DP09,91861521,46.3,7.53,50.06,46.18,0,0,7.53,red
N00D,DP09,91861521,46.17,7.45,49.89,46.38,0,0,7.45,red
N006,FP04,,36.79,6.86,39.5,56.35,1.63,0,6.86,green
N006,FP04,,38.51,6.92,41.37,54.57,1.66,0,6.92,green
N006,FP06,,49.19,3.86,51.17,46.95,0,0,3.86,green
N00D,DP14,91870381,43.08,5.5,45.59,51.42,0,0,5.5,green
N006,FP07,,44.86,1.16,45.39,53.97,0,0,1.16,green
N006,FP11,,44.28,6.75,47.49,48.97,0,0,6.75,green
N00D,DP03,,38.15,7,41.02,54.85,1.19,0,7,green
N00D,DP03,,35.21,8.1,38.31,56.69,1.77,0,8.1,red
[NULL],7F08,,41,7.25,44.21,51.74,0,0,7.25,orange
N014,NP01,91872189,40.37,9.63,44.67,50,0,0,9.63,red
N014,NP01,91872189,46.45,7.98,50.48,45.57,0,0,7.98,red
N014,NP01,91872189,47.43,7.52,51.28,45.06,0,0,7.52,red
N006,FP03,,51.07,3.84,53.11,45.09,0,0,3.84,green
N006,FP03,,51.07,3.84,53.11,45.09,0,0,3.84,green
N003,CP09,,38.68,9.97,42.96,51.35,04.06,0,9.97,red
N003,CP09,,39.75,10.34,44.34,49.91,1.95,0,10.34,red
N003,CP09,,41.42,9.21,45.62,49.37,01.04,0,9.21,red
N003,CP09,,50.92,1.67,51.79,47.41,0,0,1.67,green
[NULL],7F06,,44.38,6.61,47.52,49.01,4.44,0,6.61,orange
N003,CP09,,46.16,0.66,46.47,53.17,0,0,0.66,green
N00D,DP02,,45.48,4.21,47.48,50.31,0,0,4.21,green
N006,FP06,,45.61,4.63,47.83,49.76,0,0,4.63,green
N00D,DP02,,46.8,4.53,49.02,48.67,0,0,4.53,green
N00D,DP02,,47.62,3.41,49.3,48.97,0,0,3.41,green
N006,FP05,,46.37,5.77,49.21,47.86,0,0,5.77,green
N00D,DP02,,41.22,4.18,43.02,54.6,0,0,4.18,green
N00D,DP02,,44.92,3.38,46.49,51.7,0,0,3.38,green
N00D,DP02,,43.07,7.15,46.38,49.78,0,0,7.15,red
N006,FP06,,49.98,6,53.17,44.02,0,0,6,green
N006,FP06,,49.92,7.14,53.76,42.94,0,0,7.14,red
N00D,DP14,91870381,42.21,5.32,44.58,52.47,0,0,5.32,green
N006,FP04,,48.04,6.5,51.39,45.45,0,0,6.5,green
N006,FP04,,48.06,5.5,50.86,46.43,1.39,0,5.5,green
N006,FP05,,46.53,5.62,49.3,47.85,0,0,5.62,green
N006,FP11,,43.56,6.68,46.68,49.76,0.72,0,6.68,green
N006,FP03,,53.83,4.31,56.26,41.85,0,0,4.31,green
N006,FP04,,49.07,4.7,51.49,46.24,4.7,0,4.7,green
N006,FP04,,33.87,4.19,35.35,61.94,0,0,4.19,green
N006,FP04,,42.74,5.94,45.44,51.32,0,0,5.94,green
N006,FP03,,54.06,4.58,56.65,41.36,0,0,4.58,green
N003,CP09,,43.79,6.87,47.02,49.34,3.12,0,6.87,green
N003,CP09,,43.43,7.31,46.86,49.26,1.75,0,7.31,red
N003,CP09,,44.22,6.55,47.32,49.23,0.57,0,6.55,green
N003,CP09,,35.92,10.5,40.13,53.58,3.33,0,10.5,red
N003,CP09,,36.6,10.53,40.91,52.87,3.65,0,10.53,red
N003,CP09,,32.48,13.83,37.7,53.69,04.02,0,13.83,red
N00E,EP08,,46.2,5.27,48.77,48.53,0,0,5.27,green
N003,CP09,,41.99,7.37,45.33,50.64,0.01,0,7.37,red
N00E,EP08,,46.08,5.37,48.69,48.56,0,0,5.37,green
N003,CP09,,39.93,6.26,42.6,53.81,0.29,0,6.26,green
N006,FP05,,46.77,5.51,49.5,47.72,0,0,5.51,green
N003,CP02,,45.4,6.92,48.78,47.67,0.23,0,6.92,green
N003,CP02,,46.02,7.17,49.57,46.81,0,0,7.17,red
N003,CP02,,44.88,7.34,48.43,47.78,0,0,7.34,red
N00D,DP09,91861521,45.83,7.46,49.52,46.71,0,0,7.46,red
N00D,DP17,,44.73,4.89,47.03,50.38,0,0,4.89,green
N006,FP04,,41.34,7.54,44.71,51.12,0,0,7.54,red
N006,FP04,,45.98,3.78,47.79,50.24,3.13,0,3.78,green
N00D,DP17,,47.68,3.78,49.56,48.54,0,0,3.78,green
[NULL],7F06,,48.57,4.84,51.04,46.59,2.27,0,4.84,orange
N006,FP11,,46.89,5.52,49.63,47.59,2.63,0,5.52,green
N006,FP11,,47.1,5.19,49.68,47.71,3.17,0,5.19,green
N00D,DP15,91870379,39.96,6.17,42.59,53.86,5.21,0,6.17,green
N006,FP11,,47.24,5.19,49.83,47.57,03.06,0,5.19,green
N00D,DP15,91870379,39.92,6.28,42.6,53.79,3.85,0,6.28,green
N003,CP03,,45.44,06.09,48.38,48.47,0,0,06.09,green
N00E,EP08,,46.33,6.99,49.81,46.68,0,0,6.99,green
N00D,DP11,91861445,28.95,10.7,32.41,60.35,0,0,10.7,red
N006,FP11,,40.38,07.01,43.42,52.62,1.47,0,07.01,red
N006,FP11,,40.38,07.01,43.42,52.62,1.47,0,07.01,red
N003,CP03,,45.23,6.2,48.22,48.56,0,0,6.2,green
N003,CP03,,45.23,6.2,48.22,48.56,0,0,6.2,green
N006,FP03,,48.13,8.38,52.53,43.49,0,0,8.38,red
N006,FP11,,39.53,7.72,42.84,52.75,1.78,0,7.72,red
N006,FP03,,51.06,08.03,55.52,40.91,0,0,08.03,red
N003,CP03,,44.17,6.26,47.12,49.56,0,0,6.26,green
N003,CP03,,44.17,6.26,47.12,49.56,0,0,6.26,green
N006,FP04,,41.83,5.88,44.45,52.29,0,0,5.88,green
N006,FP04,,40.54,7.24,43.7,52.22,7.49,0,7.24,red
N00D,DP09,91861521,44.6,7.52,48.23,47.88,0,0,7.52,red
N003,CP09,,41.64,9.64,46.08,48.73,0.07,0,9.64,red
N003,CP09,,41.71,9.14,45.91,49.14,1.75,0,9.14,red
N003,CP09,,36.09,12.84,41.41,51.06,2.59,0,12.84,red
N003,CP09,,38.24,11.47,43.19,50.29,2.79,0,11.47,red
N003,CP09,,46.8,5.31,49.42,47.89,0,0,5.31,green
N006,FP05,,47.69,3.85,49.59,48.47,0,0,3.85,green
N006,FP11,,45.69,3.57,47.38,50.74,0,0,3.57,green
N00D,DP14,91870381,46.01,2.47,47.17,51.52,0,0,2.47,green
N006,FP06,,44.09,10.09,49.04,45.82,0,0,10.09,red
N006,FP06,,44.17,10.15,49.16,45.68,0,0,10.15,red
N006,FP06,,42.66,10.58,47.71,46.76,0,0,10.58,red
N006,FP06,,42.64,10.62,47.71,46.74,0,0,10.62,red
N006,FP06,,49.79,6.5,53.25,43.71,0,0,6.5,green
N00E,EP08,,45.98,6.14,48.99,47.88,0,0,6.14,green
N00D,DP11,91861445,39.83,5,41.93,55.16,0,0,5,green
N00D,DP11,91861445,34.52,6.61,36.97,58.87,0,0,6.61,green
N00D,DP11,91861445,24.79,9.93,27.53,65.28,0,0,9.93,red
N00D,DP11,91861445,31.16,10.37,34.76,58.47,0,0,10.37,red
N013,MP04,,43.05,11.26,48.52,45.68,0,0,11.26,red
N00D,DP09,91861521,47.99,5.87,50.98,46.14,0,0,5.87,green
N00D,DP17,,47.07,3.19,48.62,49.74,0,0,3.19,green
N00D,DP09,91861521,42.43,9.84,47.06,47.73,0,0,9.84,red
N00D,DP09,91861521,46.07,6.41,49.22,47.53,0,0,6.41,green
N00D,DP09,91861521,44.21,9.14,48.65,46.66,0,0,9.14,red
N006,FP05,,45.6,7.57,49.33,46.83,0,0,7.57,red
N006,FP05,,44.05,6.84,47.28,49.11,0,0,6.84,green
N00D,DP15,91870379,43.86,5.82,46.57,50.32,0.92,0,5.82,green
N006,FP03,,51.44,5.87,54.65,42.69,0,0,5.87,green
[NULL],7F07,,41.96,0.24,42.06,57.8,0,0,0.24,orange
N00D,DP14,91870381,38.19,6.25,40.74,55.55,0,0,6.25,green
N006,FP03,,52.35,4.92,55.06,42.73,0,0,4.92,green
N006,FP05,,44.6,4.42,46.67,50.97,0,0,4.42,green
N014,NP01,91872189,45,9.27,49.6,45.73,0,0,9.27,red
N014,NP01,91872189,39.07,10.82,43.81,50.1,0,0,10.82,red
N014,NP01,91872189,49.57,06.01,52.74,44.42,0,0,06.01,green
N014,NP01,91872189,50.43,5.32,53.26,44.25,0,0,5.32,green
[NULL],7F06,,47.62,4.97,50.11,47.41,1.93,0,4.97,orange
N006,FP07,,41.77,9.62,46.22,48.61,0,0,9.62,red
[NULL],7F08,,42.19,4.49,44.17,53.33,0,0,4.49,orange
N00D,DP15,91870379,41.35,06.09,44.03,52.56,2.49,0,06.09,green
N00D,DP09,91861521,45.08,7.73,48.85,47.19,0,0,7.73,red
N00D,DP09,91861521,44.68,7.9,48.52,47.42,0,0,7.9,red
[NULL],7F07,,43.88,2.21,44.87,53.92,0,0,2.21,orange
N003,CP03,,49.88,4.51,52.23,45.61,0,0,4.51,green
N006,FP03,,52.82,05.05,55.63,42.13,0,0,05.05,green
N006,FP11,,42.57,6.42,45.5,51,0,0,6.42,green
[NULL],7F06,,45.65,3.94,47.53,50.41,0.52,0,3.94,orange
N00D,DP14,91870381,40.7,5.57,43.1,53.73,0,0,5.57,green
N00D,DP14,91870381,45.53,05.05,47.95,49.42,0,0,05.05,green
N006,FP05,,42.64,6.96,45.83,50.4,0,0,6.96,green
N003,CP09,,44.41,7.28,47.9,48.3,0,0,7.28,red
N003,CP09,,41.75,8.65,45.7,49.6,0.35,0,8.65,red
N003,CP09,,45.55,5.57,48.23,48.88,0,0,5.57,green
N003,CP09,,49.81,3.32,51.52,46.87,0,0,3.32,green
N003,CP09,,50.13,1.64,50.97,48.22,0,0,1.64,green
N00D,DP15,91870379,41.93,6.71,44.94,51.36,1.11,0,6.71,green
N006,FP07,,47.87,7.72,51.88,44.41,0,0,7.72,red
N006,FP06,,48.78,6.73,52.3,44.49,0,0,6.73,green
N006,FP06,,44.14,9.22,48.63,46.64,0,0,9.22,red
N006,FP04,,48.84,4.77,51.28,46.4,5.14,0,4.77,green
N006,FP04,,49.57,4.93,52.14,45.5,0,0,4.93,green
N006,FP04,,42.29,6.37,45.16,51.34,0,0,6.37,green
N006,FP04,,36.53,9.29,40.27,54.18,0,0,9.29,red
N00D,DP15,91870379,38.36,8.39,41.88,53.25,02.01,0,8.39,red
[NULL],7F08,,28.56,12.8,32.76,58.63,0,0,12.8,orange
N00D,DP15,91870379,36.53,7.6,39.53,55.87,1.97,0,7.6,red
N003,CP01,91877655,42.36,4.9,44.54,52.74,0,0,4.9,green
N006,FP04,,45.21,04.05,47.11,50.74,0,0,04.05,green
N006,FP04,,46.2,4.11,48.18,49.69,0,0,4.11,green
[NULL],7F07,,36.1,7.83,39.16,56.07,0,0,7.83,orange
N003,CP01,91877655,43.6,6.42,46.59,49.98,0.01,0,6.42,green
N00D,DP17,,45.07,4.63,47.26,50.3,0,0,4.63,green
N003,CP03,,46.45,5.74,49.28,47.81,0,0,5.74,green
N003,CP03,,45.81,06.01,48.73,48.19,0,0,06.01,green
N003,CP03,,46.1,5.9,48.99,48,3.23,0,5.9,green
N00D,DP18,91871121,45.11,5.61,47.79,49.28,0,0,5.61,green
N00D,DP18,91871121,42.89,6.79,46.02,50.32,0,0,6.79,green
N003,CP03,,47.97,5.77,50.9,46.26,0,0,5.77,green
N003,CP03,,46.72,5.84,49.62,47.44,0,0,5.84,green
N003,CP03,,45.09,5.92,47.93,48.99,0,0,5.92,green
N006,FP07,,46.21,3.11,47.7,50.68,0,0,3.11,green
[NULL],7F06,,49.6,3.18,51.23,47.22,1.62,0,3.18,orange
N00D,DP09,91861521,45.48,7.6,49.22,46.92,0,0,7.6,red
N006,FP06,,51.01,6.19,54.38,42.8,0,0,6.19,green
N006,FP06,,51.06,6.27,54.47,42.67,0,0,6.27,green
